,Date,Joaquim Agostinho,Connie Meijer,Fabio Casartelli,Manuel Sanroma,Saúl Morales,Nicole Reinhart,Andrey Kivilev,Alessio Galletti,Isaac Gálvez,Bruno Neves,Wouter Weylandt,Junior Heffernan,Annefleur Kalvenhaar,Antoine Demoitié,Daan Myngheer,Gijs Verdick,Bahman Golbarnezhad,Mike Hall (cyclist),Michael Goolaerts,Robbert de Greef,Bjorg Lambrecht,Suleiman Kangangi,Gino Mäder,Antonio Martín,Néstor Mora,Hernán Patiño,Ricardo Otxoa,Lauri Aus,Amy Gillett,Frederiek Nolf,Zinaida Stahurskaya,Jure Robič,Carla Swart,Carly Hibberd,Víctor Cabedo,Iñaki Lejarreta,Burry Stander,Amy Dombroski,Kristof Goddaert,Kelly McGarry,Michele Scarponi,Jason Lowndes,Desiet Kidane,Marc Demeyer,Bert Oosterbosch,Stive Vermaut,Rob Goris,Joachim Halupczok,Vicente López Carril,Lieuwe Westra,Kelly Catlin,Chris Anker Sørensen,Davide Rebellin,Patricia Pepper,Adrián Babič,Germán Chaves,Tijl De Decker,Ethan Boyes,Arturo Grávalos,Tom Simpson,Juan Manuel Santisteban,Jean-Pierre Monseré,Stan Ockers,Richard Depoorter,Francisco Cepeda (cyclist),Ottavio Bottecchia
3083,2016-06-10,5,1,50,0,1,3,10,1,3,3,27,4,457,19,10,34,0,41,0,0,3,0,0,5,0,0,0,8,5,1,0,10,7,0,2,1,8,0,7,145,31,0,0,1,1,0,3,1,0,9,0,8,20,0.0,0.0,0.0,0.0,0.0,0.0,81,0,1,3,0,1,17
3084,2016-06-11,4,0,49,1,0,6,7,1,1,2,21,3,58,12,4,30,0,36,0,0,2,0,0,6,0,0,0,2,3,1,0,7,1,0,2,0,6,0,3,125,25,2,0,0,5,0,2,2,2,5,4,7,5,0.0,0.0,0.0,0.0,0.0,0.0,162,0,1,5,2,2,10
3085,2016-06-12,11,0,50,0,0,8,7,1,6,0,23,1,8,20,9,25,0,47,0,0,5,0,0,4,1,0,0,2,2,1,0,14,2,0,3,2,5,0,6,122,20,0,0,2,3,0,0,3,1,6,3,11,5,0.0,0.0,0.0,0.0,0.0,0.0,135,0,9,4,1,6,8
3086,2016-06-13,14,1,71,3,2,14,10,6,6,3,21,9,13,16,11,28,0,76,0,0,1,0,0,3,1,0,0,0,2,1,1,21,4,0,9,2,9,0,1,124,23,3,0,2,1,0,1,6,2,4,2,21,13,0.0,0.0,0.0,0.0,0.0,0.0,176,0,8,6,3,3,21
3087,2016-06-14,17,4,52,0,2,9,9,3,5,4,22,7,12,14,12,23,0,72,0,0,1,0,0,5,3,1,0,7,7,2,2,23,4,0,38,4,7,0,4,91,46,1,0,7,2,0,0,4,1,8,2,18,10,0.0,0.0,0.0,0.0,0.0,0.0,133,0,6,4,0,5,33
3088,2016-06-15,3,1,49,1,3,11,10,2,2,1,20,1,9,11,6,10,0,54,0,0,2,0,0,4,0,0,0,3,6,1,1,17,5,0,182,0,9,0,1,2280,27,0,0,2,3,0,0,1,2,5,2,7,15,0.0,0.0,0.0,0.0,0.0,0.0,84,0,0,1,1,5,13
3089,2016-06-16,20,1,41,1,3,6,11,2,2,4,26,3,8,12,16,16,0,47,0,0,2,0,0,3,0,2,0,2,2,1,0,20,4,0,27,0,5,0,0,1288,30,0,0,1,2,0,0,1,1,7,6,13,15,0.0,0.0,0.0,0.0,0.0,0.0,86,0,5,5,1,4,19
3090,2016-06-17,12,0,51,0,0,4,8,0,5,0,17,0,2,10,10,11,0,37,0,0,0,0,0,4,0,1,0,4,1,0,2,22,3,0,3,0,6,0,2,102,36,1,0,2,4,0,0,2,2,4,2,9,7,0.0,0.0,0.0,0.0,0.0,0.0,104,0,1,5,1,3,10
3091,2016-06-18,14,1,25,1,1,1,9,1,2,1,21,4,7,8,8,10,0,21,0,0,2,0,0,1,0,1,0,2,10,0,1,11,2,0,2,0,2,0,0,513,20,0,0,4,1,0,2,0,2,1,3,15,4,0.0,0.0,0.0,0.0,0.0,0.0,55,0,3,4,1,4,7
3092,2016-06-19,8,1,54,3,1,5,11,0,6,1,13,0,2,8,0,9,0,41,0,0,1,0,0,1,2,0,0,3,8,2,0,17,4,0,4,0,8,0,3,136,21,2,0,7,5,0,2,2,3,5,2,18,9,0.0,0.0,0.0,0.0,0.0,0.0,71,0,5,4,0,8,7
3093,2016-06-20,4,0,46,4,3,7,16,2,5,3,29,3,5,13,9,20,0,57,0,0,3,0,0,3,0,0,0,5,9,1,2,14,9,0,1,0,5,0,3,96,14,0,0,2,3,0,0,2,5,6,4,9,9,0.0,0.0,0.0,0.0,0.0,0.0,107,0,0,3,0,6,14
3094,2016-06-21,8,2,49,0,0,10,6,3,3,0,27,1,2,7,8,14,0,65,0,0,1,0,0,2,0,1,0,0,4,6,0,27,6,0,0,0,5,0,4,82,10,1,0,2,4,0,0,3,0,6,3,18,12,0.0,0.0,0.0,0.0,0.0,0.0,96,0,4,7,0,6,14
3095,2016-06-22,14,1,60,3,1,11,13,1,5,1,13,5,4,7,9,9,0,88,0,0,1,0,0,2,0,0,0,3,5,1,2,30,3,0,2,1,5,0,1,65,17,1,0,2,1,0,1,2,1,7,6,15,10,0.0,0.0,0.0,0.0,0.0,0.0,85,0,6,7,6,2,13
3096,2016-06-23,13,2,37,0,1,3,11,1,5,1,14,5,7,11,7,10,0,96,0,0,1,0,0,6,1,0,0,3,8,0,2,25,3,0,1,2,6,0,2,71,17,0,0,3,2,0,0,1,0,5,4,37,18,0.0,0.0,0.0,0.0,0.0,0.0,80,0,3,8,6,4,14
3097,2016-06-24,10,1,30,0,0,1,6,1,3,0,12,2,0,12,4,9,0,121,0,0,1,0,0,5,1,0,0,2,9,1,0,26,5,0,1,1,5,0,4,75,9,1,0,1,2,0,0,1,2,9,5,12,11,0.0,0.0,0.0,0.0,0.0,0.0,61,0,4,5,6,3,16
3098,2016-06-25,9,2,32,1,1,5,15,2,2,3,19,6,9,13,14,11,0,53,0,0,4,0,0,6,0,0,0,1,2,2,2,28,3,0,1,2,3,0,2,59,11,0,0,5,0,0,2,1,1,1,3,17,6,0.0,0.0,0.0,0.0,0.0,0.0,56,0,0,5,5,4,4
3099,2016-06-26,9,4,35,1,1,5,9,1,8,4,23,2,7,15,8,12,0,43,0,0,1,0,0,0,1,0,0,4,3,3,1,18,8,0,2,0,5,0,4,52,8,2,0,5,3,0,1,2,1,4,5,21,8,0.0,0.0,0.0,0.0,0.0,0.0,65,0,7,7,2,6,14
3100,2016-06-27,6,0,47,1,2,10,21,2,3,0,22,1,3,19,6,7,0,36,0,0,1,0,0,3,1,0,0,2,3,3,1,24,7,0,0,1,7,0,3,72,21,2,0,23,1,0,1,3,2,7,7,42,6,0.0,0.0,0.0,0.0,0.0,0.0,133,0,1,3,2,8,14
3101,2016-06-28,9,1,41,2,1,5,17,1,4,4,19,7,7,11,5,10,0,52,0,0,1,0,0,2,2,1,0,6,10,0,0,15,7,0,2,1,5,0,4,61,16,1,0,9,3,0,1,3,0,5,10,58,7,0.0,0.0,0.0,0.0,0.0,0.0,93,0,7,4,1,6,13
3102,2016-06-29,11,3,52,3,2,15,16,2,2,3,30,5,6,14,11,13,0,37,0,0,2,0,0,4,2,2,0,2,10,10,4,20,7,0,3,4,12,0,3,74,13,1,0,5,2,0,1,1,1,1,4,72,13,0.0,0.0,0.0,0.0,0.0,0.0,206,0,7,3,1,4,17
3103,2016-06-30,9,1,64,2,2,8,13,2,2,1,28,0,3,11,10,10,0,44,0,0,2,0,0,1,0,0,0,7,3,2,1,13,3,0,0,0,5,0,4,63,15,3,0,6,7,0,3,1,0,7,3,43,9,0.0,0.0,0.0,0.0,0.0,0.0,157,0,0,2,2,5,20
3104,2016-07-01,17,3,80,8,11,9,17,3,8,6,39,6,5,14,13,14,0,57,0,0,1,0,0,4,2,1,0,4,3,6,3,11,3,0,2,1,7,0,3,65,22,3,0,7,4,0,1,3,2,5,5,87,10,0.0,0.0,0.0,0.0,0.0,0.0,261,0,7,12,4,10,31
3105,2016-07-02,10,2,103,0,3,6,10,1,5,8,29,4,1,13,10,12,0,35,0,0,1,0,0,1,3,0,0,4,3,2,0,10,8,0,2,0,4,0,4,64,21,2,0,3,1,0,1,4,1,12,6,81,13,0.0,0.0,0.0,0.0,0.0,0.0,144,0,1,1,0,11,20
3106,2016-07-03,9,2,103,2,2,4,13,6,9,3,26,3,8,16,11,15,0,21,0,0,1,0,0,2,2,0,0,3,1,7,0,9,2,0,2,1,9,0,2,69,10,0,0,17,2,0,1,0,0,8,1,62,7,0.0,0.0,0.0,0.0,0.0,0.0,144,0,6,12,2,20,24
3107,2016-07-04,32,6,131,2,2,7,16,0,7,9,42,4,9,26,19,15,0,35,0,0,1,0,0,9,1,1,0,8,5,5,1,7,5,0,1,0,10,0,3,69,24,3,0,11,14,0,12,1,6,9,7,71,11,0.0,0.0,0.0,0.0,0.0,0.0,227,0,14,18,2,16,25
3108,2016-07-05,25,4,198,5,7,9,31,5,15,11,45,6,14,26,24,17,0,40,0,0,1,0,0,4,1,0,0,10,5,13,1,12,4,0,2,0,7,0,5,57,24,1,0,9,9,0,114,3,0,10,9,68,13,0.0,0.0,0.0,0.0,0.0,0.0,230,0,7,15,4,21,32
3109,2016-07-06,19,5,175,6,6,12,29,7,16,4,36,6,12,24,16,11,0,30,0,0,1,0,0,3,0,0,0,6,12,7,2,16,3,0,2,1,9,0,9,59,39,1,0,11,4,0,19,1,2,9,9,68,22,0.0,0.0,0.0,0.0,0.0,0.0,216,0,7,9,3,39,41
3110,2016-07-07,21,2,175,8,4,17,37,5,20,8,52,16,11,34,16,18,0,26,0,0,1,0,0,7,1,0,0,3,4,11,2,23,9,0,0,2,8,0,5,47,37,1,0,4,2,0,1,6,1,8,3,63,35,0.0,0.0,0.0,0.0,0.0,0.0,241,0,6,16,5,13,18
3111,2016-07-08,21,4,224,3,2,11,22,1,9,1,144,11,6,15,8,7,0,25,0,0,2,0,0,2,0,1,0,6,11,7,2,15,4,0,0,0,10,0,4,44,28,0,0,6,9,0,2,4,0,5,7,92,17,0.0,0.0,0.0,0.0,0.0,0.0,266,0,7,13,3,27,29
3112,2016-07-09,25,3,166,9,5,11,19,5,12,8,79,7,9,19,22,18,0,17,0,0,2,0,0,3,0,1,0,0,4,6,0,6,4,0,0,0,8,0,4,54,29,0,0,5,6,0,0,0,1,7,5,55,27,0.0,0.0,0.0,0.0,0.0,0.0,227,0,5,9,6,32,29
3113,2016-07-10,32,1,162,3,2,12,9,3,8,4,58,8,5,25,13,15,0,25,0,0,0,0,0,4,5,1,0,8,17,6,2,9,5,0,0,0,5,0,4,32,32,4,0,3,8,0,1,5,2,11,5,27,29,0.0,0.0,0.0,0.0,0.0,0.0,210,0,7,11,3,26,27
3114,2016-07-11,22,4,189,6,3,18,20,6,14,9,64,4,7,49,24,12,0,38,0,0,2,0,0,2,1,0,0,1,8,9,6,16,7,0,1,2,11,0,5,63,39,0,0,4,7,0,0,5,1,11,9,47,23,0.0,0.0,0.0,0.0,0.0,0.0,319,0,7,9,2,20,35
3115,2016-07-12,30,4,183,2,3,13,34,4,10,5,79,5,11,29,15,11,0,19,0,0,1,0,0,7,3,0,0,15,8,5,1,16,7,0,2,2,10,0,1,66,53,1,0,9,19,0,1,2,7,21,8,54,19,0.0,0.0,0.0,0.0,0.0,0.0,591,0,10,19,6,24,36
3116,2016-07-13,32,4,223,9,4,10,32,10,15,13,85,12,9,37,26,26,0,33,0,0,3,0,0,7,2,1,0,7,6,5,7,17,10,0,1,0,14,0,6,60,45,0,0,6,5,0,1,7,5,14,8,78,26,0.0,0.0,0.0,0.0,0.0,0.0,1210,0,19,22,6,35,35
3117,2016-07-14,33,13,440,4,6,24,55,12,29,12,173,19,27,144,44,47,0,32,0,0,3,0,0,5,3,1,0,8,5,10,4,16,9,0,2,2,13,0,8,75,29,3,0,5,10,0,3,1,1,17,8,297,16,0.0,0.0,0.0,0.0,0.0,0.0,3282,0,23,23,4,63,35
3118,2016-07-15,36,4,300,9,7,16,37,7,21,5,87,9,10,130,28,24,0,12,0,0,4,0,0,5,1,0,0,4,8,7,4,14,13,0,1,3,7,0,6,63,40,0,0,3,2,0,2,2,0,14,5,79,19,0.0,0.0,0.0,0.0,0.0,0.0,806,0,8,16,8,41,28
3119,2016-07-16,13,0,168,1,1,11,16,0,9,3,49,4,2,24,14,14,0,16,0,0,1,0,0,4,2,0,0,6,5,7,0,9,11,0,0,1,4,0,4,43,20,5,0,3,6,0,0,3,7,11,2,37,26,0.0,0.0,0.0,0.0,0.0,0.0,242,0,6,16,2,14,24
3120,2016-07-17,24,2,188,2,3,7,26,1,8,3,67,6,1,22,20,13,0,16,0,0,3,0,0,2,3,0,0,4,10,2,3,6,3,0,3,1,9,0,2,43,41,1,0,5,4,0,1,4,6,11,2,61,36,0.0,0.0,0.0,0.0,0.0,0.0,205,0,10,14,3,20,22
3121,2016-07-18,34,6,349,4,3,14,36,3,12,4,59,8,10,26,21,17,0,24,0,0,4,0,0,6,0,0,0,7,76,6,3,21,12,0,4,0,6,0,5,55,49,1,0,2,5,0,1,4,1,22,3,50,36,0.0,0.0,0.0,0.0,0.0,0.0,262,0,11,12,9,30,27
3122,2016-07-19,24,5,222,5,6,15,24,6,11,8,51,11,6,30,26,16,0,23,0,0,2,0,0,3,1,2,0,6,10,6,4,66,5,0,1,1,13,0,6,51,37,0,0,8,8,0,0,4,8,24,8,69,26,0.0,0.0,0.0,0.0,0.0,0.0,272,0,14,27,4,27,77
3123,2016-07-20,29,6,203,5,4,9,79,2,3,6,54,7,6,16,18,16,0,42,0,0,0,0,0,6,1,0,0,27,7,4,2,41,6,0,3,0,19,0,2,47,65,0,0,6,0,0,1,5,4,25,6,52,37,0.0,0.0,0.0,0.0,0.0,0.0,257,0,7,19,2,35,39
3124,2016-07-21,20,5,193,4,0,16,58,4,10,3,66,2,7,18,13,15,0,30,0,0,1,0,0,3,0,0,0,9,10,4,3,10,8,0,1,1,8,0,5,44,51,2,0,12,5,0,1,6,3,19,8,86,26,0.0,0.0,0.0,0.0,0.0,0.0,224,0,9,19,3,20,34
3125,2016-07-22,22,0,189,5,5,9,35,5,16,8,48,5,7,20,16,14,0,28,0,0,3,0,0,7,1,1,0,5,5,5,2,12,7,0,1,4,10,0,5,64,56,3,0,8,6,0,2,6,1,21,12,50,32,0.0,0.0,0.0,0.0,0.0,0.0,230,0,8,20,4,27,42
3126,2016-07-23,43,2,274,3,2,19,42,7,11,7,73,7,9,31,23,18,0,25,0,0,1,0,0,8,1,1,0,9,6,5,0,4,1,0,0,0,4,0,2,35,48,3,0,5,8,0,1,2,2,16,6,36,17,0.0,0.0,0.0,0.0,0.0,0.0,225,0,9,8,2,33,30
3127,2016-07-24,47,8,363,6,2,8,34,5,8,5,68,4,9,23,13,10,0,13,0,0,2,0,0,3,2,1,0,29,10,5,6,11,11,0,0,1,13,0,4,46,67,1,0,6,5,0,2,10,5,25,3,92,38,0.0,0.0,0.0,0.0,0.0,0.0,321,0,7,19,2,48,162
3128,2016-07-25,20,2,303,5,3,12,32,6,19,6,87,10,11,36,25,16,0,39,0,0,2,0,0,4,0,1,0,25,12,3,2,17,5,0,1,2,8,0,3,69,42,0,0,11,6,0,0,9,11,13,9,40,28,0.0,0.0,0.0,0.0,0.0,0.0,287,0,7,20,3,28,181
3129,2016-07-26,34,0,190,1,1,4,20,9,23,7,46,5,4,20,16,11,0,13,0,0,0,0,0,3,0,0,0,11,6,4,2,5,5,0,0,4,16,0,2,66,37,3,0,7,5,0,1,9,3,11,5,23,31,0.0,0.0,0.0,0.0,0.0,0.0,238,0,7,8,4,19,55
3130,2016-07-27,58,2,127,2,3,8,20,5,9,4,24,4,1,13,10,9,0,17,0,0,1,0,0,2,2,0,0,4,6,2,0,16,4,0,0,1,8,0,3,52,32,2,0,8,4,0,1,6,1,8,7,21,22,0.0,0.0,0.0,0.0,0.0,0.0,157,0,12,9,3,20,50
3131,2016-07-28,34,0,110,5,2,12,12,2,12,4,32,6,4,19,9,16,0,32,0,0,0,0,0,6,0,1,0,7,4,4,0,11,6,0,0,3,12,0,4,47,27,0,0,4,4,0,1,2,0,5,8,15,28,0.0,0.0,0.0,0.0,0.0,0.0,154,0,4,10,2,13,30
3132,2016-07-29,32,4,89,2,3,10,21,2,7,6,34,6,7,13,11,7,0,33,0,0,1,0,0,4,1,0,0,2,8,1,0,14,5,0,0,2,14,0,0,63,24,2,0,1,7,0,1,3,2,4,10,8,28,0.0,0.0,0.0,0.0,0.0,0.0,134,0,9,4,3,15,23
3133,2016-07-30,16,4,54,3,2,3,13,3,7,4,23,3,4,16,6,9,0,24,0,0,0,0,0,10,2,3,0,6,1,3,2,11,1,0,1,1,14,0,4,54,24,2,0,2,3,0,0,3,1,10,6,25,27,0.0,0.0,0.0,0.0,0.0,0.0,93,0,8,6,2,7,16
3134,2016-07-31,20,0,57,4,3,7,7,2,11,3,27,11,5,16,8,7,0,25,0,0,0,0,0,6,0,0,0,4,5,1,1,12,6,0,0,1,23,0,2,149,22,2,0,3,1,0,0,5,1,4,7,15,20,0.0,0.0,0.0,0.0,0.0,0.0,105,0,8,5,1,10,433
3135,2016-08-01,25,3,97,5,1,8,20,3,6,5,33,4,7,18,11,9,0,45,0,0,0,0,0,2,1,1,0,10,9,3,1,19,4,0,0,1,17,0,3,119,26,1,0,4,5,0,2,3,3,11,15,18,22,0.0,0.0,0.0,0.0,0.0,0.0,143,0,5,7,2,10,614
3136,2016-08-02,18,0,114,3,3,14,19,1,4,3,30,9,5,10,11,7,0,36,0,0,0,0,0,6,1,1,0,9,7,1,1,19,7,0,4,2,15,0,6,80,21,2,0,6,5,0,2,6,3,12,20,12,38,0.0,0.0,0.0,0.0,0.0,0.0,150,0,7,17,6,13,36
3137,2016-08-03,13,0,72,0,0,12,13,1,8,5,29,5,6,12,10,12,0,41,0,0,3,0,0,5,0,0,0,4,3,3,3,16,8,0,0,0,19,0,1,55,30,4,0,6,2,0,2,3,2,5,18,12,25,0.0,0.0,0.0,0.0,0.0,0.0,226,0,3,5,1,6,26
3138,2016-08-04,27,0,70,1,0,8,8,1,5,2,27,5,5,13,7,7,0,42,0,0,0,0,0,2,1,1,0,9,3,3,2,13,7,0,0,1,13,0,6,57,18,2,0,3,2,0,2,9,1,4,15,17,24,0.0,0.0,0.0,0.0,0.0,0.0,92,0,6,3,2,4,21
3139,2016-08-05,30,6,63,1,2,12,12,1,2,7,24,4,11,14,11,5,0,35,0,0,0,0,0,6,4,0,0,6,7,0,1,7,8,0,1,2,12,0,1,51,17,1,0,4,10,0,1,7,1,6,19,18,15,0.0,0.0,0.0,0.0,0.0,0.0,110,0,6,11,4,5,17
3140,2016-08-06,13,0,193,0,1,12,12,3,6,5,42,7,4,12,8,8,0,19,0,0,1,0,0,3,2,1,0,13,12,2,4,18,1,0,1,0,10,0,4,49,24,4,0,1,4,0,1,8,0,6,33,61,48,0.0,0.0,0.0,0.0,0.0,0.0,104,0,7,6,2,10,11
3141,2016-08-07,25,6,228,1,2,27,28,7,19,4,154,7,20,41,28,39,0,15,0,0,0,0,0,2,1,0,0,15,18,7,0,23,12,0,1,0,22,0,10,44,13,1,0,3,3,0,1,5,0,8,25,38,29,0.0,0.0,0.0,0.0,0.0,0.0,99,0,10,11,4,9,11
3142,2016-08-08,23,8,342,7,9,27,28,13,19,8,174,19,22,33,26,27,0,28,0,0,0,0,0,4,3,0,0,8,15,9,1,19,5,0,0,2,18,0,6,56,7,2,0,10,3,0,1,1,3,5,26,15,39,0.0,0.0,0.0,0.0,0.0,0.0,93,0,10,19,9,13,9
3143,2016-08-09,20,8,167,2,2,11,18,4,12,6,95,11,12,19,13,11,0,16,0,0,1,0,0,2,1,0,0,10,6,2,5,14,5,0,2,0,11,0,5,59,11,2,0,2,3,0,2,14,1,8,22,12,61,0.0,0.0,0.0,0.0,0.0,0.0,111,0,7,4,2,8,17
3144,2016-08-10,26,8,177,6,5,42,20,8,10,6,65,50,9,22,14,18,0,24,0,0,0,0,0,0,1,1,0,10,11,3,3,13,4,0,0,1,16,0,3,56,17,0,0,5,3,0,1,6,1,8,25,11,52,0.0,0.0,0.0,0.0,0.0,0.0,142,0,3,5,2,13,9
3145,2016-08-11,8,2,111,3,5,19,14,2,16,3,43,303,12,19,16,16,0,21,0,0,0,0,0,5,2,1,0,9,7,1,1,16,4,0,2,4,14,0,3,51,13,1,0,0,6,0,1,4,0,7,31,11,42,0.0,0.0,0.0,0.0,0.0,0.0,145,0,5,7,2,11,30
3146,2016-08-12,7,1,97,3,2,19,13,5,15,3,38,38,6,20,7,10,0,14,0,0,0,0,0,3,2,0,0,3,1,0,3,14,5,0,2,1,10,0,5,57,10,0,0,2,7,0,3,4,3,3,28,10,41,0.0,0.0,0.0,0.0,0.0,0.0,103,0,6,6,4,9,2
3147,2016-08-13,8,2,78,1,1,17,9,2,15,4,26,6,3,15,11,9,0,9,0,0,1,0,0,2,0,0,0,1,14,5,4,5,1,0,1,0,18,0,1,53,8,0,0,5,4,0,1,4,2,0,207,3,30,0.0,0.0,0.0,0.0,0.0,0.0,94,0,3,4,2,4,7
3148,2016-08-14,12,1,67,1,0,13,13,2,18,1,25,3,6,17,8,6,0,14,0,0,1,0,0,1,2,1,0,3,14,3,1,5,2,0,0,1,19,0,3,46,13,0,0,3,5,0,1,3,0,5,178,7,52,0.0,0.0,0.0,0.0,0.0,0.0,78,0,3,5,0,2,11
3149,2016-08-15,4,2,127,4,1,17,11,4,20,0,37,8,7,13,10,18,0,29,0,0,0,0,0,3,0,0,0,4,13,0,2,10,4,0,1,0,23,0,2,50,17,1,0,2,15,0,1,1,1,3,104,16,50,0.0,0.0,0.0,0.0,0.0,0.0,121,0,6,5,0,6,9
3150,2016-08-16,10,2,202,1,1,12,14,1,19,4,23,6,10,11,9,10,0,19,0,0,0,0,0,6,2,1,0,3,28,6,2,10,3,0,1,4,17,0,2,54,18,2,0,3,8,0,0,5,0,7,79,8,17,0.0,0.0,0.0,0.0,0.0,0.0,133,0,3,12,0,9,8
3151,2016-08-17,7,2,95,3,2,15,12,3,12,4,32,8,7,13,9,5,0,16,0,0,0,0,0,3,2,0,0,1,6,3,1,10,4,0,1,1,20,0,2,65,26,0,0,4,4,0,2,6,0,7,46,7,28,0.0,0.0,0.0,0.0,0.0,0.0,109,0,7,4,2,8,13
3152,2016-08-18,8,1,61,2,1,14,10,0,7,2,17,2,3,8,5,8,0,20,0,0,0,0,0,2,2,0,0,3,3,2,1,10,4,0,0,2,23,0,2,55,49,0,0,2,5,0,0,4,2,7,43,4,26,0.0,0.0,0.0,0.0,0.0,0.0,96,0,3,6,1,4,17
3153,2016-08-19,3,2,55,2,0,11,9,1,4,2,21,0,4,6,7,9,0,17,0,0,0,0,0,2,1,1,0,3,9,2,0,14,5,0,1,2,30,0,2,51,45,0,0,4,7,0,1,4,2,10,21,4,18,0.0,0.0,0.0,0.0,0.0,0.0,92,0,3,2,1,10,11
3154,2016-08-20,14,2,50,0,2,37,10,0,3,1,17,1,127,7,3,0,0,7,0,0,1,0,0,1,0,0,0,2,7,2,2,3,2,0,0,1,21,0,3,49,27,1,0,7,3,0,0,5,1,0,23,2,18,0.0,0.0,0.0,0.0,0.0,0.0,64,0,3,3,0,6,19
3155,2016-08-21,9,1,70,1,2,21,14,6,9,2,19,3,141,13,2,9,0,17,0,0,1,0,0,4,1,0,0,5,9,1,1,13,6,0,1,7,181,0,2,77,31,1,0,6,5,0,0,3,4,9,41,7,28,0.0,0.0,0.0,0.0,0.0,0.0,78,0,5,7,1,6,14
3156,2016-08-22,17,4,65,2,2,10,12,3,4,5,31,5,41,15,5,7,0,27,0,0,1,0,0,2,3,2,0,3,9,2,2,11,9,0,3,1,40,0,6,58,25,3,0,6,10,0,1,5,0,1,54,11,36,0.0,0.0,0.0,0.0,0.0,0.0,83,0,2,7,4,6,12
3157,2016-08-23,11,4,52,6,1,11,7,1,6,0,25,3,141,11,6,7,0,12,0,0,3,0,0,3,2,1,0,7,8,0,4,6,8,0,1,4,20,0,1,50,36,2,0,9,5,0,0,2,2,4,32,14,21,0.0,0.0,0.0,0.0,0.0,0.0,92,0,2,7,2,5,16
3158,2016-08-24,12,1,42,5,4,5,8,3,5,5,29,3,17,11,9,7,0,20,0,0,1,0,0,4,2,1,0,6,7,2,1,15,4,0,1,2,20,0,0,59,26,1,0,5,5,0,1,2,2,2,24,10,18,0.0,0.0,0.0,0.0,0.0,0.0,71,0,3,8,4,4,23
3159,2016-08-25,6,2,60,0,0,10,7,3,5,3,29,4,16,19,11,9,0,25,0,0,1,0,0,3,0,0,0,2,10,1,3,12,2,0,1,2,11,0,1,57,29,0,0,3,5,0,0,3,1,7,8,6,14,0.0,0.0,0.0,0.0,0.0,0.0,68,0,4,7,5,6,9
3160,2016-08-26,30,1,56,0,1,18,6,5,26,3,27,9,12,14,5,7,0,23,0,0,0,0,0,5,2,1,0,5,9,1,1,17,7,0,1,10,6,0,3,86,48,3,0,1,5,0,0,4,1,7,23,6,21,0.0,0.0,0.0,0.0,0.0,0.0,94,0,16,13,3,9,10
3161,2016-08-27,10,0,29,2,1,4,4,2,7,1,18,6,4,8,3,4,0,19,0,0,6,0,0,4,4,1,0,6,7,2,10,6,2,0,2,5,5,0,3,45,20,0,0,3,3,0,0,1,1,5,10,2,11,0.0,0.0,0.0,0.0,0.0,0.0,65,0,2,3,4,1,10
3162,2016-08-28,12,3,36,5,4,12,7,9,14,3,28,6,5,8,11,14,0,18,0,0,1,0,0,3,1,1,0,5,8,3,1,10,2,0,0,2,3,0,2,60,28,2,0,3,1,0,0,0,3,7,8,5,8,0.0,0.0,0.0,0.0,0.0,0.0,70,0,4,6,1,3,16
3163,2016-08-29,13,3,49,3,1,9,7,2,14,1,34,6,8,19,17,16,0,24,0,0,1,0,0,3,1,1,0,8,5,5,4,12,4,0,1,6,20,0,3,68,94,1,0,6,8,0,2,4,2,6,7,1,22,0.0,0.0,0.0,0.0,0.0,0.0,85,0,5,9,2,6,9
3164,2016-08-30,12,3,39,2,2,8,11,3,6,5,28,1,4,13,9,7,0,22,0,0,1,0,0,5,5,4,0,4,8,1,3,12,6,0,2,3,15,0,2,65,80,1,0,4,7,0,0,5,3,3,10,6,11,0.0,0.0,0.0,0.0,0.0,0.0,62,0,3,9,3,2,10
3165,2016-08-31,6,2,47,2,2,6,14,5,8,8,21,6,3,8,4,4,0,21,0,0,1,0,0,2,6,3,0,3,12,1,3,6,10,0,3,31,13,0,1,61,96,0,0,6,4,0,0,2,0,3,1,15,17,0.0,0.0,0.0,0.0,0.0,0.0,92,0,5,7,0,5,13
3166,2016-09-01,17,0,46,1,1,6,9,5,5,7,25,2,6,15,8,4,0,10,0,0,1,0,0,2,1,1,0,5,9,4,3,13,4,0,2,182,15,0,6,39,76,1,0,5,3,0,1,3,3,4,11,8,11,0.0,0.0,0.0,0.0,0.0,0.0,61,0,7,8,4,0,13
3167,2016-09-02,10,0,46,0,2,3,15,2,4,2,19,4,5,8,5,1,0,14,0,0,1,0,0,5,1,0,0,3,9,0,1,8,3,0,0,22,9,0,1,42,32,0,0,4,2,0,1,2,0,7,7,13,16,0.0,0.0,0.0,0.0,0.0,0.0,67,0,7,11,2,4,11
3168,2016-09-03,10,0,61,2,1,2,3,3,3,3,19,3,4,8,7,7,0,7,0,0,1,0,0,3,2,1,0,4,7,2,2,7,6,0,2,12,4,0,1,56,78,2,0,2,0,0,3,5,3,10,6,4,25,0.0,0.0,0.0,0.0,0.0,0.0,38,0,7,5,2,4,7
